Drug,Drug_Name,label
DB10785,Neisseria meningitidis serogroup b nada protein antigen,0
DB10786,Neisseria meningitidis serogroup B strain NZ98/254 outer membrane vesicle,0
DB10787,Bordetella pertussis toxoid antigen (glutaraldehyde inactivated),0
DB10788,Bordetella pertussis filamentous hemagglutinin antigen (formaldehyde inactivated),0
DB10789,Bordetella pertussis pertactin antigen,0
DB10790,Bordetella pertussis fimbriae 2/3 antigen,0
DB10791,Influenza A virus A/California/7/2009 X-179A (H1N1) antigen (formaldehyde inactivated),0
DB10792,Influenza A virus A/Switzerland/9715293/2013 NIB-88 (H3N2) antigen (formaldehyde inactivated),0
DB10793,Influenza B virus B/Phuket/3073/2013 antigen (formaldehyde inactivated),0
DB10794,Influenza B virus B/Brisbane/60/2008 antigen (formaldehyde inactivated),0
DB10795,Poliovirus type 1 antigen (formaldehyde inactivated),0
DB10796,Poliovirus type 2 antigen (formaldehyde inactivated),0
DB10797,Poliovirus type 3 antigen (formaldehyde inactivated),0
DB10798,Neisseria meningitidis group a capsular polysaccharide diphtheria toxoid conjugate antigen,0
DB10799,Neisseria meningitidis group c capsular polysaccharide diphtheria toxoid conjugate antigen,0
DB10800,Neisseria meningitidis group y capsular polysaccharide diphtheria toxoid conjugate antigen,0
DB10801,Neisseria meningitidis group w-135 capsular polysaccharide diphtheria toxoid conjugate antigen,0
DB10802,Influenza A virus A/California/7/2009(H1N1)-like antigen (formaldehyde inactivated),0
DB10803,Typhoid Vi polysaccharide vaccine,0
DB10804,Bacillus calmette-guerin substrain connaught live antigen,0
DB10805,Yellow Fever Vaccine,0
DB10806,Fusarium oxysporum,0
DB10807,Candida tropicalis,0
DB10808,Mucor racemosus,0
DB10809,Penicillium camemberti,0
DB10810,Penicillium expansum,0
DB10811,Penicillium italicum,0
DB10812,Penicillium roqueforti,0
DB10813,Phoma destructiva,0
DB10814,Rhizopus stolonifer,0
DB10815,Fraxinus pennsylvanica pollen,0
DB10816,Atriplex confertifolia pollen,0
DB10817,Passalora fulva,0
DB10818,Cochliobolus spicifer,0
DB10819,Myrothecium verrucaria,0
DB10820,Hypomyces perniciosus,0
DB10821,Neurospora crassa,0
DB10822,Paecilomyces variotii,0
DB10823,Microascus brevicaulis,0
DB10824,Colletotrichum coccodes,0
DB10825,Pleospora herbarum,0
DB10826,Streptomyces griseus,0
DB10827,Trichoderma viride,0
DB10828,Trichophyton schoenleinii,0
DB10829,Basil,0
DB10830,Mung bean,0
DB10831,Betula papyrifera pollen,0
DB10832,Betula occidentalis pollen,0
DB10833,Betula alleghaniensis pollen,0
DB10834,Ustilago cynodontis,0
DB10835,Ustilago nuda hordei,0
DB10836,Bromus secalinus pollen,0
DB10837,Beta vulgaris pollen,0
DB10838,Chenopodium botrys pollen,0
DB10839,Mycocladus corymbiferus,0
DB10840,Acrothecium robustum,0
DB10841,Humicola grisea,0
DB10842,Microsporum audouinii,0
DB10843,Microsporum canis,0
DB10844,Apiospora montagnei,0
DB10845,Phycomyces blakesleeanus,0
DB10846,Sporotrichum pruinosum,0
DB10847,Stachybotrys chartarum,0
DB10848,Syncephalastrum racemosum,0
DB10849,Tetracoccosporium paxianum,0
DB10850,Verticillium albo-atrum,0
DB10851,White catfish,0
DB10852,Carob,0
DB10853,Sweet cherry,0
DB10855,Opilio crab,0
DB10856,Bos taurus hair,0
DB10857,Serinus canaria feather,0
DB10858,Melilotus albus pollen,0
DB10859,Melilotus officinalis pollen,0
DB10860,Typha latifolia pollen,0
DB10861,Atlantic cod,0
DB10862,Red currant,0
DB10864,Cumin,0
DB10865,Cladosporium herbarum,0
DB10866,Acheta domesticus,0
DB10867,Canis lupus familiaris hair,0
DB10868,Odocoileus virginianus hair,0
DB10869,Grain mill dust,0
DB10870,Epidermophyton floccosum,0
DB10871,Ambrosia dumosa pollen,0
DB10872,Ambrosia confertiflora pollen,0
DB10873,Sporisorium cruentum,0
DB10874,Goose,0
DB10875,Concord grape,0
DB10876,Capra hircus hair,0
DB10877,Cavia porcellus hair,0
DB10879,Arrhenatherum elatius pollen,0
DB10880,Equus caballus hair,0
DB10881,Sus scrofa hair,0
DB10882,Carya cordiformis pollen,0
DB10883,Carya glabra pollen,0
DB10884,Millet seed,0
DB10885,Mustard greens,0
DB10886,Quercus muehlenbergii pollen,0
DB10887,Quercus palustris pollen,0
DB10888,Quercus stellata pollen,0
DB10889,Quercus garryana pollen,0
DB10890,Red bell pepper,0
DB10891,Perch,0
DB10892,Pumpkin,0
DB10893,Melopsittacus undulatus feather,0
DB10894,Pinus contorta pollen,0
DB10895,Pinus sylvestris pollen,0
DB10896,Pinus rigida pollen,0
DB10897,Capsicum,0
DB10898,Oryctolagus cuniculus hair,0
DB10899,Sequoia sempervirens pollen,0
DB10900,Rumex obtusifolius pollen,0
DB10901,Rumex altissimus pollen,0
DB10902,Rumex salicifolius var. mexicanus pollen,0
DB10903,Sitotroga cerealella,0
DB10904,English sole,0
DB10905,Safflower,0
DB10906,Sugarcane,0
DB10907,Sunflower seed,0
DB10908,Platanus hybrida pollen,0
DB10909,Artemisia californica pollen,0
DB10910,Helianthus annuus pollen,0
DB10911,Carpinus caroliniana pollen,0
DB10912,Picea pungens pollen,0
DB10913,"Starch, tapioca",0
DB10914,Larix occidentalis pollen,0
DB10915,Trichophyton rubrum,0
DB10916,Salix lucida ssp. lasiandra pollen,0
DB10917,Juniperus virginiana,0
DB10918,Venison,0
DB10919,Black walnut,0
DB10921,Artemisia dracunculus pollen,0
DB10922,Pinus banksiana pollen,0
DB10923,Pinus resinosa pollen,0
DB10924,Pinus nigra pollen,0
DB10925,Pinus thunbergii pollen,0
DB10926,Carya tomentosa pollen,0
DB10927,Iva annua pollen,0
DB10928,Bassia scoparia pollen,0
DB10929,Cyclachaena xanthifolia pollen,0
DB10930,Amaranthus retroflexus whole,0
DB10932,Cephalosporium roseum,0
DB10933,Cochliobolus lunatus,0
DB10934,Haematonectria haematococca,0
DB10935,Chrysonilia sitophila,0
DB10936,Pleospora betae,0
DB10937,Puccinia striiformis var. striiformis,0
DB10939,Pleospora tarda,0
DB10940,Acacia pollen,0
DB10941,Bassia hyssopifolia pollen,0
DB10942,Brassica rapa pollen,0
DB10943,Callistemon citrinus pollen,0
DB10945,Dicoria canescens pollen,0
DB10946,Krascheninnikovia lanata pollen,0
DB10947,Ambrosia ambrosioides pollen,0
DB10948,Ambrosia chamissonis pollen,0
DB10949,Koeleria macrantha pollen,0
DB10950,Phoenix dactylifera pollen,0
DB10952,Quercus dumosa pollen,0
DB10953,Suaeda moquinii pollen,0
DB10954,Tilia cordata pollen,0
DB10955,Apis mellifera venom,0
DB10956,Vespula maculifrons venom protein,0
DB10957,Dolichovespula arenaria venom protein,0
DB10958,Dolichovespula maculata venom protein,0
DB10959,Polistes fuscatus venom protein,0
DB10961,Hordeum vulgare pollen,0
DB10962,Agrostis stolonifera pollen,0
DB10963,Phalaris minor pollen,0
DB10964,Lolium perenne subsp. multiflorum pollen,0
DB10965,Sorghum bicolor subsp. bicolor pollen,0
DB10966,Sorghum bicolor subsp. drummondii pollen,0
DB10967,Amphiachyris dracunculoides pollen,0
DB10968,Iva angustifolia pollen,0
DB10969,Neurospora sitophila,0
DB10970,Trichophyton tonsurans,0
DB10971,Mycogone nigra,0
DB10972,Absidia capillata,0
DB10973,Thermomyces lanuginosus,0
DB10974,Trichosporon cutaneum,0
DB10975,Tanacetum cinerariifolium flower,0
DB10976,Largemouth bass,0
DB10977,Cocoa,0
DB10979,Blue crab,0
DB10980,Barley malt,0
DB10981,Radish,0
DB10982,Sage,0
DB10983,Thyme,0
DB10984,Peppermint,0
DB10985,Ulmus rubra pollen,0
DB10986,Pseudotsuga menziesii pollen,0
DB10987,Carya laciniosa pollen,0
DB10988,Maclura pomifera pollen,0
DB10989,Hepatitis A Vaccine,0
DB10990,Haemophilus influenzae type B strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen,0
DB10991,"Bordetella pertussis toxoid antigen (formaldehyde, glutaraldehyde inactivated)",0
DB10992,Bordetella pertussis pertactin antigen (formaldehyde inactivated),0
DB10994,Human papillomavirus type 16 L1 capsid protein residues 2-471 antigen,0
DB10995,Human papillomavirus type 18 l1 capsid protein residues 2-472 antigen,0
DB10996,Influenza A virus A/Christchurch/16/2010 NIB-74XP (H1N1) antigen (formaldehyde inactivated),0
DB10997,Autologous cultured chondrocytes,0
DB10998,"Influenza A virus A/Brisbane/10/2010 (H1N1) antigen (MDCK cell derived, propiolactone inactivated)",0
DB10999,"Influenza A virus A/Texas/50/2012 X-223A (H3N2) antigen (MDCK cell derived, propiolactone inactivated)",0
DB11000,"Influenza B virus B/Massachusetts/2/2012 antigen (MDCK cell derived, propiolactone inactivated)",0
DB11001,"Influenza A virus A/South Australia/55/2014 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)",0
DB11002,"Influenza B virus B/Utah/9/2014 antigen (MDCK cell derived, propiolactone inactivated)",0
DB11003,Anthrax vaccine,0
DB11004,Betula pendula pollen,0
DB11005,Ulmus parvifolia pollen,0
DB11006,Parkinsonia florida pollen,0
DB11007,Cytisus scoparius flowering top,0
DB11008,Poultry,0
DB11009,"Quahog, unspecified",0
DB11010,"Cod, unspecified",0
DB11011,Crab leg,0
DB11014,"Salmon, unspecified",0
DB11017,Yeast,0
DB11018,Canis lupus familiaris dander,0
DB11019,Cavia porcellus dander,0
DB11020,Bos taurus dander,0
DB11021,Equus caballus dander,0
DB11022,Aspergillus nidulans,0
DB11023,Penicillium digitatum,0
DB11024,Clonostachys rosea f. rosea,0
DB11025,Dendryphiella vinosa,0
DB11026,Solenopsis richteri,0
DB11027,Polistes annularis venom protein,0
DB11028,Polistes exclamans venom protein,0
DB11029,Polistes metricus venom protein,0
DB11030,Vespula germanica venom protein,0
DB11031,Vespula pensylvanica venom protein,0
DB11032,Vespula squamosa venom protein,0
DB11033,Vespula vulgaris venom protein,0
DB11034,Influenza A virus A/Bolivia/559/2013 (H1N1) live (attenuated) antigen,0
DB11035,Influenza A virus A/Switzerland/9715293/2013 (H3N2) live (attenuated) antigen,0
DB11036,Influenza B virus B/Phuket/3073/2013 live (attenuated) antigen,0
DB11037,Influenza B virus B/Brisbane/60/2008 live (attenuated) antigen,0
DB11038,Influenza A virus A/Brisbane/59/2007(H1N1) hemagglutinin antigen (propiolactone inactivated),0
DB11039,Influenza A virus A/Uruguay/716/2007(H3N2) hemagglutinin antigen (propiolactone inactivated),0
DB11040,Influenza B virus B/Brisbane/60/2008 hemagglutinin antigen (propiolactone inactivated),0
DB11041,Influenza A virus A/California/7/2009 X-181 (H1N1) hemagglutinin antigen (propiolactone inactivated),0
DB11042,Influenza A virus A/Victoria/210/2009 X-187 (H3N2) hemagglutinin antigen (propiolactone inactivated),0
DB11043,Influenza A virus A/Victoria/210/2009 X-187 (H3N2) antigen (propiolactone inactivated),0
DB11044,Influenza B virus B/Brisbane/60/2008 antigen (propiolactone inactivated),0
DB11045,Influenza A virus A/Texas/50/2012 X-223 (H3N2) antigen (propiolactone inactivated),0
DB11046,Influenza B virus B/Massachusetts/2/2012 BX-51B antigen (propiolactone inactivated),0
DB11047,Influenza A virus A/Switzerland/9715293/2013 NIB-88 (H3N2) antigen (propiolactone inactivated),0
DB11048,Influenza A virus A/California/7/2009(H1N1)-like hemagglutinin antigen (propiolactone inactivated),0
DB11050,Typhoid Vaccine Live,0
DB11051,Azficel-T,0
DB11054,Human cord blood hematopoietic progenitor cell,0
DB11056,Stannous chloride,0
DB11057,Mineral oil,0
DB11058,Petrolatum,0
DB11059,Carboxymethylcellulose,0
DB11060,Polyvinyl alcohol,0
DB11061,Povidone,0
DB11062,Octisalate,0
DB11063,Polysorbate 80,0
DB11064,Homosalate,0
DB11065,Pancrelipase amylase,0
DB11066,Pancrelipase protease,0
DB11068,Selenic acid,0
DB11071,Phenyl salicylate,0
DB11072,Hydrogen fluoride,0
DB11073,Cetylpyridinium,0
DB11074,Dimethicone,0
DB11075,Hypromellose,0
DB11077,Polyethylene glycol 400,0
DB11079,Trolamine salicylate,0
DB11080,Silver nitrate,0
DB11081,Aluminum chloride,0
DB11082,Coal tar,0
DB11085,Resorcinol,0
DB11086,Cocoa butter,0
DB11087,Pyrethrum extract,0
DB11089,Docusate,0
DB11090,Potassium nitrate,0
DB11091,Hydrogen peroxide,0
DB11092,Stannous fluoride,0
DB11093,Calcium citrate,0
DB11094,Vitamin D,0
DB11095,Desirudin,0
DB11096,Meradimate,0
DB11097,Plantago seed,0
DB11098,Potassium bicarbonate,0
DB11100,Allantoin,0
DB11102,N-acetyltyrosine,0
DB11104,Sulfur hexafluoride,0
DB11105,Benzalkonium,0
DB11108,Aluminum sesquichlorohydrate,0
DB11110,Magnesium citrate,0
DB11112,Lanolin,0
DB11113,Castor oil,0
DB11114,Eucalyptus oil,0
DB11115,Ensulizole,0
DB11116,Aluminum zirconium trichlorohydrex gly,0
DB11117,Undecylenic acid,0
DB11118,Ammonia,0
DB11119,Sodium iodide,0
DB11120,Turpentine,0
DB11121,Chloroxylenol,0
DB11123,Hypochlorite,0
DB11124,Racepinephrine,0
DB11125,Benzethonium,0
DB11126,Calcium gluconate,0
DB11127,Selenious acid,0
DB11129,Carbamide peroxide,0
DB11130,Opium,0
DB11131,Capsicum oleoresin,0
DB11132,Silicon dioxide,0
DB11133,Omega-3 fatty acids,0
DB11134,Cupric oxide,0
DB11135,Selenium,0
DB11136,Chromium,0
DB11137,Molybdenum,0
DB11140,Chromium Cr-51,0
DB11141,Manganese gluconate,0
DB11142,Selenomethionine,0
DB11143,Cresol,0
DB11145,Oxyquinoline,0
DB11147,Aluminum zirconium pentachlorohydrate,0
DB11148,Butamben,0
DB11149,Aluminum zirconium tetrachlorohydrex gly,0
DB11150,Barium sulfate,0
DB11151,Sodium hydroxide,0
DB11152,Trichloroacetate,0
DB11153,Potassium hydroxide,0
DB11155,Triclocarban,0
DB11156,Pyrantel,0
DB11157,Anthralin,0
DB11158,Pectin,0
DB11159,Sodium sulfide,0
DB11160,Phenyltoloxamine,0
DB11161,Polyethylene glycol 300,0
DB11164,Bicisate,0
DB11165,Rosin,0
DB11166,Antithrombin Alfa,0
DB11168,Calcium threonate,0
DB11169,Ferrous asparto glycinate,0
DB11171,Ferric sulfate,0
DB11176,Zeaxanthin,0
DB11178,Polysorbate 20,0
DB11179,Exametazime,0
DB11180,Tetrofosmin,0
DB11181,Homatropine,0
DB11182,Rose bengal,0
DB11183,Light green SF yellowish,0
DB11184,Oftasceine,0
DB11186,Pentoxyverine,0
DB11189,Magnesium glycinate,0
DB11190,Pantethine,0
DB11191,Cobamamide,0
DB11193,Papain,0
DB11197,Ferrous cysteine glycinate,0
DB11198,Peppermint oil,0
DB11200,Aluminum zirconium octachlorohydrex gly,0
DB11201,Menthyl salicylate,0
DB11202,N-alkyl ethylbenzyl dimethyl ammonium (C12-C14),0
DB11204,Panthenol,0
DB11205,Alcloxa,0
DB11206,Bemotrizinol,0
DB11207,Amiloxate,0
DB11208,Aluminum chlorohydrex propylene glycol,0
DB11209,Iron protein succinylate,0
DB11210,Ferrous bisglycinate,0
DB11217,Arbutin,0
DB11219,Enzacamene,0
DB11221,Dioxybenzone,0
DB11222,Benzoin resin,0
DB11225,Peg-100 stearate,0
DB11226,Ethylhexyl methoxycrylene,0
DB11228,Methylcellulose,0
DB11230,Magnesium Aluminum Silicate,0
DB11231,Lycopene,0
DB11232,Saccharide isomerate,0
DB11235,Thonzylamine,0
DB11237,Trypsin,0
DB11238,Borage oil,0
DB11239,Aluminum sulfate,0
DB11242,Gelatin,0
DB11243,Ethyl macadamiate,0
DB11246,Copper gluconate,0
DB11248,Zinc gluconate,0
DB11251,Tocopherol,0
DB11253,Xanthan gum,0
DB11254,Hexylresorcinol,0
DB11255,Chromium picolinate,0
DB11256,Levomefolic acid,0
DB11257,Fluoride ion,0
DB11260,Diacetyl benzoyl lathyrol,0
DB11261,Atractylodes japonica root,0
DB11262,Bisoctrizole,0
DB11263,Polydatin,0
DB11264,Calcium glycerophosphate,0
DB11266,Sea salt,0
DB11269,Diethylamino hydroxybenzoyl hexyl benzoate,0
DB11270,Atractylodes japonica root oil,0
DB11271,Polysilicone-15,0
DB11273,Dihydroergocornine,0
DB11274,Dihydro-alpha-ergocryptine,0
DB11275,Epicriptine,0
DB11277,Aluminum zirconium pentachlorohydrex gly,0
DB11278,DL-Methylephedrine,0
DB11279,Brilliant green cation,0
DB11282,Diethyltoluamide,0
DB11283,DL-dimyristoylphosphatidylcholine,0
DB11284,DL-dimyristoylphosphatidylglycerol,0
DB11285,Ethyl ferulate,0
DB11286,Colloidal oatmeal,0
DB11293,Rice bran oil,0
DB11294,Coccidioides immitis spherule,0
DB11295,Trichophyton verrucosum,0
DB11298,Thioredoxin,0
DB11299,Vanillyl butyl ether,0
DB11300,Thrombin,0
DB11301,Curcuma aromatica root oil,0
DB11304,Phenoxyethanol,0
DB11306,Bentonite,0
DB11311,Prothrombin,0
DB11312,Protein C,0
DB11315,Methscopolamine,0
DB11323,Glycol salicylate,0
DB11326,Boric acid,0
DB11327,Dipyrithione,0
DB11328,Tetradecyl hydrogen sulfate (ester),0
DB11329,C11-12 isoparaffin,0
DB11330,Factor IX Complex (Human),0
DB11331,1-Palmitoyl-2-oleoyl-sn-glycero-3-(phospho-rac-(1-glycerol)),0
DB11332,Sinapultide,0
DB11333,Poloxamer 188,0
DB11336,Kinetin,0
DB11338,Clove oil,0
DB11340,Ubiquinol,0
DB11341,Ichthammol,0
DB11342,Aluminum oxide,0
DB11343,Silanol,0
DB11346,Rubidium,0
DB11348,Calcium Phosphate,0
DB11352,Ascorbyl phosphate,0
DB11355,Propolis wax,0
DB11356,Polyquaternium-10 (400 cps at 2%),0
DB11357,Linseed oil,0
DB11359,Guaiacol,0
DB11360,Lactobacillus plantarum,0
DB11362,Selexipag,0
DB11363,Alectinib,0
DB11386,Chlorobutanol,0
DB11387,Chloroform,0
DB11431,Moxidectin,0
DB11496,2-mercaptobenzothiazole,0
DB11512,Dihydrostreptomycin,0
DB11560,Lesinurad,0
DB11563,Sebelipase alfa,0
DB11569,Ixekizumab,0
DB11570,Padimate O,0
DB11571,Human thrombin,0
DB11572,Thrombin alfa,0
DB11573,Aluminum chlorohydrate,0
DB11574,Elbasvir,0
DB11575,Grazoprevir,0
DB11577,Indigotindisulfonic acid,0
DB11578,Hard fat,0
DB11579,Light Mineral Oil,0
DB11580,Ravulizumab,0
DB11581,Venetoclax,0
DB11583,Cetalkonium,0
DB11584,Pipradrol,0
DB11585,Drometrizole trisiloxane,0
DB11586,Asunaprevir,0
DB11587,Etafedrine,0
DB11588,Carbon monoxide,0
DB11589,Neon,0
DB11590,Thimerosal,0
DB11591,Bilastine,0
DB11594,Domiphen,0
DB11595,Atezolizumab,0
DB11596,Levoleucovorin,0
DB11597,Human Rho(D) immune globulin,0
DB11598,Antithrombin III human,0
DB11599,"Starch, corn",0
DB11600,Beeswax,0
DB11601,Tuberculin purified protein derivative,0
DB11602,Hydroxyethyl cellulose,0
DB11603,Human rabies virus immune globulin,0
DB11604,Tetanus Immune Globulin,0
DB11605,Myrrh,0
DB11606,Susoctocog alfa,0
DB11607,Efmoroctocog alfa,0
DB11608,Eftrenonacog alfa,0
DB11609,Normethadone,0
DB11610,Oxilofrine,0
DB11611,Lifitegrast,0
DB11613,Velpatasvir,0
DB11614,Rupatadine,0
DB11619,Gestrinone,0
DB11621,Human Varicella-Zoster Immune Globulin,0
DB11622,Dehydrocholic acid,0
DB11624,Epoetin delta,0
DB11626,Tasonermin,0
DB11627,Hepatitis B Vaccine (Recombinant),0
DB11629,Laropiprant,0
DB11630,Temoporfin,0
DB11631,Eptotermin Alfa,0
DB11632,Opicapone,0
DB11633,Isavuconazole,0
DB11634,Colestilan chloride,0
DB11635,Tocofersolan,0
DB11636,Nomegestrol,0
DB11637,Delamanid,0
DB11639,Dibotermin alfa,0
DB11640,Amifampridine,0
DB11641,Vinflunine,0
DB11642,Pitolisant,0
DB11643,Recombinant Cholera Toxin B Subunit,0
DB11644,Tafamidis,0
DB11652,Tucatinib,0
DB11653,Bremelanotide,0
DB11656,Rebamipide,0
DB11660,Latanoprostene bunod,0
DB11672,Curcumin,0
DB11677,Triheptanoin,0
DB11678,Treosulfan,0
DB11689,Selumetinib,0
DB11691,Naldemedine,0
DB11699,Tropisetron,0
DB11700,Setmelanotide,0
DB11703,Acalabrutinib,0
DB11705,Iomeprol,0
DB11712,Tezacaftor,0
DB11714,Durvalumab,0
DB11718,Encorafenib,0
DB11730,Ribociclib,0
DB11732,Lasmiditan,0
DB11735,Galactose,0
DB11738,Rilmenidine,0
DB11742,Ebastine,0
DB11748,Benfotiamine,0
DB11750,Clobetasol,0
DB11751,Cabotegravir,0
DB11753,Rifamycin,0
DB11757,Istradefylline,0
DB11760,Talazoparib,0
DB11761,Tenapanor,0
DB11767,Sarilumab,0
DB11768,Zytron,0
DB11776,Brodalumab,0
DB11788,Neuropeptide Y,0
DB11791,Capmatinib,0
DB11793,Niraparib,0
DB11796,Fostemsavir,0
DB11799,Bictegravir,0
DB11800,Tivozanib,0
DB11815,Tilarginine,0
DB11817,Baricitinib,0
DB11820,Nifurtimox,0
DB11823,Esketamine,0
DB11827,Ertugliflozin,0
DB11828,Neratinib,0
DB11834,Guselkumab,0
DB11835,Indium In-111 pentetreotide,0
DB11837,Osilodrostat,0
DB11842,Angiotensin II,0
DB11853,Relugolix,0
DB11855,Revefenacin,0
DB11859,Brexanolone,0
DB11866,Romosozumab,0
DB11901,Apalutamide,0
DB11915,Valbenazine,0
DB11921,Deflazacort,0
DB11932,Abametapir,0
DB11936,Bempedoic acid,0
DB11942,Selinexor,0
DB11943,Delafloxacin,0
DB11945,Avelumab,0
DB11951,Lemborexant,0
DB11952,Duvelisib,0
DB11963,Dacomitinib,0
DB11967,Binimetinib,0
DB11978,Glasdegib,0
DB11979,Elagolix,0
DB11986,Entrectinib,0
DB11988,Ocrelizumab,0
DB11989,Benznidazole,0
DB11994,Diacerein,0
DB11995,Avatrombopag,0
DB12001,Abemaciclib,0
DB12010,Fostamatinib,0
DB12015,Alpelisib,0
DB12020,Tecovirimat,0
DB12023,Benralizumab,0
DB12026,Voxilaprevir,0
DB12035,Sarecycline,0
DB12070,Letermovir,0
DB12091,Gadolinium,0
DB12095,Telotristat ethyl,0
DB12097,Mannitol busulfan,0
DB12107,Vaborbactam,0
DB12127,Sultamicillin,0
DB12130,Lorlatinib,0
DB12141,Gilteritinib,0
DB12147,Erdafitinib,0
DB12153,Citicoline,0
DB12159,Dupilumab,0
DB12161,Deutetrabenazine,0
DB12208,Iron isomaltoside 1000,0
DB12240,Polatuzumab vedotin,0
DB12243,Edaravone,0
DB12245,Triclabendazole,0
DB12249,Stem bromelain,0
DB12267,Brigatinib,0
DB12277,Polihexanide,0
DB12278,Propiverine,0
DB12281,Luspatercept,0
DB12293,Nefopam,0
DB12300,P-nitrobiphenyl,0
DB12301,Doravirine,0
DB12313,Dopexamine,0
DB12328,Cantharidin,0
DB12329,Eravacycline,0
DB12332,Rucaparib,0
DB12343,Temocillin,0
DB12362,Diaminopropanol tetraacetic acid,0
DB12364,Betrixaban,0
DB12366,Vestronidase alfa,0
DB12371,Siponimod,0
DB12374,Velmanase alfa,0
DB12377,Relebactam,0
DB12401,Bromperidol,0
DB12404,Remimazolam,0
DB12407,Iobitridol,0
DB12434,Steviolbioside,0
DB12455,Omadacycline,0
DB12457,Rimegepant,0
DB12466,Favipiravir,0
DB12473,Taurolidine,0
DB12474,Lynestrenol,0
DB12483,Copanlisib,0
DB12492,Piritramide,0
DB12498,Mogamulizumab,0
DB12499,Clascoterone,0
DB12500,Fedratinib,0
DB12523,Mizolastine,0
DB12529,Nitrite,0
DB12530,Inebilizumab,0
DB12532,Oxetacaine,0
DB12537,Benzodiazepine,0
DB12554,Mebeverine,0
DB12602,Pentetreotide,0
DB12612,Ozanimod,0
DB12615,Plazomicin,0
DB12667,Protionamide,0
DB12674,Lurbinectedin,0
DB12688,Moxetumomab Pasudotox,0
DB12698,Ibalizumab,0
DB12710,Perazine,0
DB12713,Sotagliflozin,0
DB12728,Fenpropidin,0
DB12754,Iodide,0
DB12767,Gaxilose,0
DB12783,Benserazide,0
DB12789,Dinoprost,0
DB12792,Boscalid,0
DB12808,Trifarotene,0
DB12821,Perflubutane,0
DB12825,Lefamulin,0
DB12834,Secnidazole,0
DB12839,Pegvaliase,0
DB12865,Etelcalcetide,0
DB12867,Benperidol,0
DB12872,Vonicog Alfa,0
DB12877,Oxatomide,0
DB12887,Tazemetostat,0
DB12893,Sacituzumab govitecan,0
DB12909,Factor XIII (human),0
DB12911,Nicoboxil,0
DB12924,Ozenoxacin,0
DB12938,Isoxaflutole,0
DB12941,Darolutamide,0
DB12942,Lactitol,0
DB12945,Dihydralazine,0
DB12952,Methylprednisone,0
DB12954,Terizidone,0
DB12965,Silver,0
DB12978,Pexidartinib,0
DB12982,Silicon,0
DB13007,Enfortumab vedotin,0
DB13063,Parthenolide,0
DB13074,Macimorelin,0
DB13076,Yttrium Y-90,0
DB13085,Riamet,0
DB13100,Biguanide,0
DB13114,Amitriptylinoxide,0
DB13116,Norflurane,0
DB13117,Pentafluoropropane,0
DB13125,Lusutrombopag,0
DB13133,Von Willebrand Factor Human,0
DB13136,Fluindione,0
DB13139,Levosalbutamol,0
DB13140,Bezlotoxumab,0
DB13142,Calcium glubionate anhydrous,0
DB13144,Lenograstim,0
DB13145,Nedaplatin,0
DB13146,Fluciclovine (18F),0
DB13147,Pancrelipase lipase,0
DB13148,Coagulation factor X human,0
DB13149,Protein S human,0
DB13150,Coagulation factor VII human,0
DB13151,Anti-inhibitor coagulant complex,0
DB13152,Coagulation Factor IX Human,0
DB13153,Levomenol,0
DB13154,Parachlorophenol,0
DB13155,Esculin,0
DB13156,Inosine pranobex,0
DB13157,Sodium lauryl sulfoacetate,0
DB13158,Clobetasone,0
DB13161,Nusinersen,0
DB13163,Terpin hydrate,0
DB13166,Zofenopril,0
DB13167,Alclofenac,0
DB13170,Plecanatide,0
DB13173,Cerliponase alfa,0
DB13178,Inositol,0
DB13179,Troleandomycin,0
DB13180,Gluconic Acid,0
DB13192,Antihemophilic factor human,0
DB13196,Valerian,0
DB13198,Pepsin,0
DB13200,Lipegfilgrastim,0
DB13209,Bismuth subnitrate,0
DB13211,Guanoxan,0
DB13213,Butaperazine,0
DB13216,Oxolamine,0
DB13218,Mandelic acid,0
DB13219,Medifoxamine,0
DB13221,Apronalide,0
DB13222,Tilbroquinol,0
DB13225,Dibenzepin,0
DB13228,Flosequinan,0
DB13231,Calcium lactate,0
DB13235,Perboric acid,0
DB13245,Thiram,0
DB13246,Quinupramine,0
DB13247,Pramiracetam,0
DB13248,Phthalylsulfathiazole,0
DB13249,Magnesium silicate,0
DB13253,Proxibarbal,0
DB13256,Clothiapine,0
DB13257,Ferrous sulfate anhydrous,0
DB13258,Etofamide,0
DB13259,Ethyl chloride,0
DB13262,Aceclidine,0
DB13265,Hexobendine,0
DB13267,Ritiometan,0
DB13268,Acetarsol,0
DB13269,Dichlorobenzyl alcohol,0
DB13270,Dibekacin,0
DB13273,Sultopride,0
DB13274,Micronomicin,0
DB13277,Benziodarone,0
DB13278,Bucetin,0
DB13279,Carbocromen,0
DB13282,Benzododecinium,0
DB13284,Meticrane,0
DB13286,Bumadizone,0
DB13287,Miocamycin,0
DB13288,Tromantadine,0
DB13292,Pimethixene,0
DB13293,Ipecac,0
DB13295,Atracurium,0
DB13306,Chlorquinaldol,0
DB13322,Hydrotalcite,0
DB13323,Trichloroethylene,0
DB13337,Pheneticillin,0
DB13345,Dihydroergocristine,0
DB13346,Bufexamac,0
DB13372,Calcium alginate,0
